id,slug,title,title_2,cover,mal_link,aired_year,difficulty,added,added2
7252,7252,Kokoro Connect,,https://cdn.myanimelist.net/images/anime/2/39665.jpg,https://myanimelist.net/anime/11887/Kokoro_Connect,2012,Easy,16, August 2023
7251,7251,Boku wa Tomodachi ga Sukunai,Haganai: I don't have many friends,https://cdn.myanimelist.net/images/anime/8/32873.jpg,https://myanimelist.net/anime/10719/Boku_wa_Tomodachi_ga_Sukunai,2011,Easy,16, August 2023
7250,7250,Nichijou,Nichijou - My Ordinary Life,https://cdn.myanimelist.net/images/anime/3/75617.jpg,https://myanimelist.net/anime/10165/Nichijou,2011,Easy,16, August 2023
7249,7249,Kimi ni Todoke,Kimi ni Todoke: From Me to You,https://cdn.myanimelist.net/images/anime/1502/124384.jpg,https://myanimelist.net/anime/6045/Kimi_ni_Todoke,2009,Easy,16, August 2023
7248,7248,K-On!,K-ON!,https://cdn.myanimelist.net/images/anime/10/76120.jpg,https://myanimelist.net/anime/5680/K-On,2009,Easy,16, August 2023
7247,7247,Ookami to Koushinryou,Spice and Wolf,https://cdn.myanimelist.net/images/anime/5/59401.jpg,https://myanimelist.net/anime/2966/Ookami_to_Koushinryou,2008,Easy,16, August 2023
7246,7246,Darker than Black,,https://cdn.myanimelist.net/images/anime/5/19570.jpg,https://myanimelist.net/anime/2025/Darker_than_Black__Kuro_no_Keiyakusha,2007,Easy,16, August 2023
7245,7245,Zero no Tsukaima,The Familiar of Zero,https://cdn.myanimelist.net/images/anime/8/20680.jpg,https://myanimelist.net/anime/1195/Zero_no_Tsukaima,2006,Easy,16, August 2023
7244,7244,Black Lagoon,,https://cdn.myanimelist.net/images/anime/1906/121592.jpg,https://myanimelist.net/anime/889/Black_Lagoon,2006,Easy,16, August 2023
7243,7243,Suzumiya Haruhi no Yuuutsu,The Melancholy of Haruhi Suzumiya,https://cdn.myanimelist.net/images/anime/5/75901.jpg,https://myanimelist.net/anime/849/Suzumiya_Haruhi_no_Yuuutsu,2006,Easy,16, August 2023
7242,7242,Hellsing Ultimate,,https://cdn.myanimelist.net/images/anime/6/7333.jpg,https://myanimelist.net/anime/777/Hellsing_Ultimate,2006,Easy,16, August 2023
7241,7241,Serial Experiments Lain,,https://cdn.myanimelist.net/images/anime/1718/91550.jpg,https://myanimelist.net/anime/339/Serial_Experiments_Lain,1998,Easy,16, August 2023
7240,7240,InuYasha,,https://cdn.myanimelist.net/images/anime/1589/95329.jpg,https://myanimelist.net/anime/249/InuYasha,2000,Easy,16, August 2023
7236,7236,Akira,,https://cdn.myanimelist.net/images/anime/1408/114012.jpg,https://myanimelist.net/anime/47/Akira,1988,Easy,16, August 2023
1219,oshi-no-ko,Oshi no Ko,[Oshi No Ko],https://cdn.myanimelist.net/images/anime/1812/134736.jpg,https://myanimelist.net/anime/52034/Oshi_no_Ko,2023,Easy,21, April 2023
1211,death-parade,Death Parade,,https://cdn.myanimelist.net/images/anime/5/71553.jpg,https://myanimelist.net/anime/28223/Death_Parade,2015,Easy,21, April 2023
1202,ano-hi-mita-hana-no-namae-wo-bokutachi-wa-mada-shiranai,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,Anohana: The Flower We Saw That Day,https://cdn.myanimelist.net/images/anime/5/79697.jpg,https://myanimelist.net/anime/9989/Ano_Hi_Mita_Hana_no_Namae_wo_Bokutachi_wa_Mada_Shiranai,2011,Easy,21, April 2023
1201,ao-no-exorcist,Ao no Exorcist,Blue Exorcist,https://cdn.myanimelist.net/images/anime/10/75195.jpg,https://myanimelist.net/anime/9919/Ao_no_Exorcist,2011,Easy,21, April 2023
1200,mahou-shoujo-madoka%e2%98%85magica,Mahou Shoujo Madoka★Magica,Puella Magi Madoka Magica,https://cdn.myanimelist.net/images/anime/11/55225.jpg,https://myanimelist.net/anime/9756/Mahou_Shoujo_Madoka★Magica,2011,Easy,21, April 2023
1199,steinsgate,Steins;Gate,,https://cdn.myanimelist.net/images/anime/1935/127974.jpg,https://myanimelist.net/anime/9253/Steins_Gate,2011,Easy,21, April 2023
1198,gintama,Gintama,,https://cdn.myanimelist.net/images/anime/10/73274.jpg,https://myanimelist.net/anime/918/Gintama,2006,Easy,21, April 2023
1197,dragon-ball-z,Dragon Ball Z,,https://cdn.myanimelist.net/images/anime/1607/117271.jpg,https://myanimelist.net/anime/813/Dragon_Ball_Z,1989,Easy,21, April 2023
1196,highschool-of-the-dead,Highschool of the Dead,High School of the Dead,https://cdn.myanimelist.net/images/anime/11/78311.jpg,https://myanimelist.net/anime/8074/Highschool_of_the_Dead,2010,Easy,21, April 2023
1195,kaichou-wa-maid-sama,Kaichou wa Maid-sama!,Maid Sama!,https://cdn.myanimelist.net/images/anime/6/25254.jpg,https://myanimelist.net/anime/7054/Kaichou_wa_Maid-sama,2010,Easy,21, April 2023
1194,durarara,Durarara!!,,https://cdn.myanimelist.net/images/anime/10/71772.jpg,https://myanimelist.net/anime/6746/Durarara,2010,Easy,21, April 2023
1193,fairy-tail,Fairy Tail,,https://cdn.myanimelist.net/images/anime/5/18179.jpg,https://myanimelist.net/anime/6702/Fairy_Tail,2009,Easy,21, April 2023
1192,angel-beats,Angel Beats!,,https://cdn.myanimelist.net/images/anime/1244/111115.jpg,https://myanimelist.net/anime/6547/Angel_Beats,2010,Easy,21, April 2023
1191,tonari-no-totoro,Tonari no Totoro,My Neighbor Totoro,https://cdn.myanimelist.net/images/anime/4/75923.jpg,https://myanimelist.net/anime/523/Tonari_no_Totoro,1988,Easy,21, April 2023
1190,fullmetal-alchemist-brotherhood,Fullmetal Alchemist: Brotherhood,,https://cdn.myanimelist.net/images/anime/1208/94745.jpg,https://myanimelist.net/anime/5114/Fullmetal_Alchemist__Brotherhood,2009,Easy,21, April 2023
1189,bakemonogatari,Bakemonogatari,,https://cdn.myanimelist.net/images/anime/11/75274.jpg,https://myanimelist.net/anime/5081/Bakemonogatari,2009,Easy,21, April 2023
1188,kuroshitsuji,Kuroshitsuji,Black Butler,https://cdn.myanimelist.net/images/anime/5/27013.jpg,https://myanimelist.net/anime/4898/Kuroshitsuji,2008,Easy,21, April 2023
1187,howl-no-ugoku-shiro,Howl no Ugoku Shiro,Howl's Moving Castle,https://cdn.myanimelist.net/images/anime/5/75810.jpg,https://myanimelist.net/anime/431/Howl_no_Ugoku_Shiro,2004,Easy,21, April 2023
1186,toradora,Toradora!,,https://cdn.myanimelist.net/images/anime/13/22128.jpg,https://myanimelist.net/anime/4224/Toradora,2008,Easy,21, April 2023
1185,seishun-buta-yarou-wa-bunny-girl-senpai-no-yume-wo-minai,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,Rascal Does Not Dream of Bunny Girl Senpai,https://cdn.myanimelist.net/images/anime/1301/93586.jpg,https://myanimelist.net/anime/37450/Seishun_Buta_Yarou_wa_Bunny_Girl_Senpai_no_Yume_wo_Minai,2018,Easy,21, April 2023
1184,goblin-slayer,Goblin Slayer,,https://cdn.myanimelist.net/images/anime/1719/95621.jpg,https://myanimelist.net/anime/37349/Goblin_Slayer,2018,Easy,21, April 2023
1183,soul-eater,Soul Eater,,https://cdn.myanimelist.net/images/anime/9/7804.jpg,https://myanimelist.net/anime/3588/Soul_Eater,2008,Easy,21, April 2023
1182,devilman-crybaby,Devilman: Crybaby,,https://cdn.myanimelist.net/images/anime/2/89973.jpg,https://myanimelist.net/anime/35120/Devilman__Crybaby,2018,Easy,21, April 2023
1181,kakegurui,Kakegurui,,https://cdn.myanimelist.net/images/anime/3/86578.jpg,https://myanimelist.net/anime/34933/Kakegurui,2017,Easy,21, April 2023
1180,violet-evergarden,Violet Evergarden,,https://cdn.myanimelist.net/images/anime/1795/95088.jpg,https://myanimelist.net/anime/33352/Violet_Evergarden,2018,Easy,21, April 2023
1179,saiki-kusuo-no-%cf%88-nan,Saiki Kusuo no Ψ-nan,The Disastrous Life of Saiki K.,https://cdn.myanimelist.net/images/anime/11/80167.jpg,https://myanimelist.net/anime/33255/Saiki_Kusuo_no_Ψ-nan,2016,Easy,21, April 2023
1178,kimi-no-na-wa,Kimi no Na wa.,Your Name.,https://cdn.myanimelist.net/images/anime/5/87048.jpg,https://myanimelist.net/anime/32281/Kimi_no_Na_wa,2016,Easy,21, April 2023
1177,boku-no-hero-academia,Boku no Hero Academia,My Hero Academia,https://cdn.myanimelist.net/images/anime/10/78745.jpg,https://myanimelist.net/anime/31964/Boku_no_Hero_Academia,2016,Easy,21, April 2023
1176,boku-dake-ga-inai-machi,Boku dake ga Inai Machi,ERASED,https://cdn.myanimelist.net/images/anime/10/77957.jpg,https://myanimelist.net/anime/31043/Boku_dake_ga_Inai_Machi,2016,Easy,21, April 2023
1175,prison-school,Prison School,,https://cdn.myanimelist.net/images/anime/1286/112161.jpg,https://myanimelist.net/anime/30240/Prison_School,2015,Easy,21, April 2023
1174,neon-genesis-evangelion,Neon Genesis Evangelion,,https://cdn.myanimelist.net/images/anime/1314/108941.jpg,https://myanimelist.net/anime/30/Neon_Genesis_Evangelion,1995,Easy,21, April 2023
1173,overlord,Overlord,,https://cdn.myanimelist.net/images/anime/7/88019.jpg,https://myanimelist.net/anime/29803/Overlord,2015,Easy,21, April 2023
1172,charlotte,Charlotte,,https://cdn.myanimelist.net/images/anime/12/74683.jpg,https://myanimelist.net/anime/28999/Charlotte,2015,Easy,21, April 2023
1171,koe-no-katachi,Koe no Katachi,A Silent Voice,https://cdn.myanimelist.net/images/anime/1122/96435.jpg,https://myanimelist.net/anime/28851/Koe_no_Katachi,2016,Easy,21, April 2023
1170,bleach,Bleach,,https://cdn.myanimelist.net/images/anime/3/40451.jpg,https://myanimelist.net/anime/269/Bleach,2004,Easy,21, April 2023
1169,owari-no-seraph,Owari no Seraph,Seraph of the End: Vampire Reign,https://cdn.myanimelist.net/images/anime/5/73474.jpg,https://myanimelist.net/anime/26243/Owari_no_Seraph,2015,Easy,21, April 2023
1168,nanatsu-no-taizai,Nanatsu no Taizai,The Seven Deadly Sins,https://cdn.myanimelist.net/images/anime/8/65409.jpg,https://myanimelist.net/anime/23755/Nanatsu_no_Taizai,2014,Easy,21, April 2023
1167,zankyou-no-terror,Zankyou no Terror,Terror in Resonance,https://cdn.myanimelist.net/images/anime/1417/117422.jpg,https://myanimelist.net/anime/23283/Zankyou_no_Terror,2014,Easy,21, April 2023
1166,shigatsu-wa-kimi-no-uso,Shigatsu wa Kimi no Uso,Your Lie in April,https://cdn.myanimelist.net/images/anime/3/67177.jpg,https://myanimelist.net/anime/23273/Shigatsu_wa_Kimi_no_Uso,2014,Easy,21, April 2023
1165,elfen-lied,Elfen Lied,,https://cdn.myanimelist.net/images/anime/1780/121555.jpg,https://myanimelist.net/anime/226/Elfen_Lied,2004,Easy,21, April 2023
1164,akame-ga-kill,Akame ga Kill!,,https://cdn.myanimelist.net/images/anime/1429/95946.jpg,https://myanimelist.net/anime/22199/Akame_ga_Kill,2014,Easy,21, April 2023
1163,clannad,Clannad,,https://cdn.myanimelist.net/images/anime/1804/95033.jpg,https://myanimelist.net/anime/2167/Clannad,2007,Easy,21, April 2023
1162,one-piece,One Piece,,https://cdn.myanimelist.net/images/anime/6/73245.jpg,https://myanimelist.net/anime/21/One_Piece,1999,Easy,21, April 2023
1161,samurai-champloo,Samurai Champloo,,https://cdn.myanimelist.net/images/anime/1370/135212.jpg,https://myanimelist.net/anime/205/Samurai_Champloo,2004,Easy,21, April 2023
1160,tengen-toppa-gurren-lagann,Tengen Toppa Gurren Lagann,Gurren Lagann,https://cdn.myanimelist.net/images/anime/4/5123.jpg,https://myanimelist.net/anime/2001/Tengen_Toppa_Gurren_Lagann,2007,Easy,21, April 2023
1159,sen-to-chihiro-no-kamikakushi,Sen to Chihiro no Kamikakushi,Spirited Away,https://cdn.myanimelist.net/images/anime/6/79597.jpg,https://myanimelist.net/anime/199/Sen_to_Chihiro_no_Kamikakushi,2001,Easy,21, April 2023
1158,no-game-no-life,No Game No Life,No Game, No Life,https://cdn.myanimelist.net/images/anime/1074/111944.jpg,https://myanimelist.net/anime/19815/No_Game_No_Life,2014,Easy,21, April 2023
1157,nisekoi,Nisekoi,Nisekoi: False Love,https://cdn.myanimelist.net/images/anime/13/75587.jpg,https://myanimelist.net/anime/18897/Nisekoi,2014,Easy,21, April 2023
1156,kill-la-kill,Kill la Kill,,https://cdn.myanimelist.net/images/anime/1464/111943.jpg,https://myanimelist.net/anime/18679/Kill_la_Kill,2013,Easy,21, April 2023
1155,kyoukai-no-kanata,Kyoukai no Kanata,Beyond the Boundary,https://cdn.myanimelist.net/images/anime/3/85468.jpg,https://myanimelist.net/anime/18153/Kyoukai_no_Kanata,2013,Easy,21, April 2023
1154,mononoke-hime,Mononoke Hime,Princess Mononoke,https://cdn.myanimelist.net/images/anime/7/75919.jpg,https://myanimelist.net/anime/164/Mononoke_Hime,1997,Easy,21, April 2023
1153,chuunibyou-demo-koi-ga-shitai,Chuunibyou demo Koi ga Shitai!,Love, Chunibyo & Other Delusions!,https://cdn.myanimelist.net/images/anime/12/46931.jpg,https://myanimelist.net/anime/14741/Chuunibyou_demo_Koi_ga_Shitai,2012,Easy,21, April 2023
1152,magi-the-labyrinth-of-magic,Magi: The Labyrinth of Magic,,https://cdn.myanimelist.net/images/anime/11/42773.jpg,https://myanimelist.net/anime/14513/Magi__The_Labyrinth_of_Magic,2012,Easy,21, April 2023
1151,sakura-sou-no-pet-na-kanojo,Sakura-sou no Pet na Kanojo,The Pet Girl of Sakurasou,https://cdn.myanimelist.net/images/anime/4/43643.jpg,https://myanimelist.net/anime/13759/Sakura-sou_no_Pet_na_Kanojo,2012,Easy,21, April 2023
1150,psycho-pass,Psycho-Pass,,https://cdn.myanimelist.net/images/anime/5/43399.jpg,https://myanimelist.net/anime/13601/Psycho-Pass,2012,Easy,21, April 2023
1149,hyouka,Hyouka,,https://cdn.myanimelist.net/images/anime/13/50521.jpg,https://myanimelist.net/anime/12189/Hyouka,2012,Easy,21, April 2023
1148,another,Another,,https://cdn.myanimelist.net/images/anime/4/75509.jpg,https://myanimelist.net/anime/11111/Another,2012,Easy,21, April 2023
1147,guilty-crown,Guilty Crown,,https://cdn.myanimelist.net/images/anime/1566/133912.jpg,https://myanimelist.net/anime/10793/Guilty_Crown,2011,Easy,21, April 2023
1146,mirai-nikki-tv,Mirai Nikki (TV),The Future Diary,https://cdn.myanimelist.net/images/anime/13/33465.jpg,https://myanimelist.net/anime/10620/Mirai_Nikki_TV,2011,Easy,21, April 2023
1145,fate-zero,Fate/Zero,,https://cdn.myanimelist.net/images/anime/1887/117644.jpg,https://myanimelist.net/anime/10087/Fate_Zero,2011,Easy,21, April 2023
1144,cowboy-bebop,Cowboy Bebop,,https://cdn.myanimelist.net/images/anime/4/19644.jpg,https://myanimelist.net/anime/1/Cowboy_Bebop,1998,Easy,21, April 2023
983,zombie-land-saga,Zombieland Saga,Zombie Land Saga,https://cdn.myanimelist.net/images/anime/1084/128208.jpg,https://myanimelist.net/anime/37976/Zombieland_Saga,2018,Medium,17, April 2023
982,i-wish-you-were-here-anata-ga-koko-ni-itehoshii,I: Wish You Were Here,Zaion: I Wish You Were Here,https://cdn.myanimelist.net/images/anime/1610/94731.jpg,https://myanimelist.net/anime/1156/I__Wish_You_Were_Here,2001,Hard,17, April 2023
981,yuruyuri,Yuru Yuri,YuruYuri: Happy Go Lily,https://cdn.myanimelist.net/images/anime/12/75173.jpg,https://myanimelist.net/anime/10495/Yuru_Yuri,2011,Medium,17, April 2023
980,yuri-on-ice,Yuri!!! on Ice,,https://cdn.myanimelist.net/images/anime/6/81149.jpg,https://myanimelist.net/anime/32995/Yuri_on_Ice,2016,Easy,17, April 2023
979,yuri-is-my-job,Watashi no Yuri wa Oshigoto desu!,Yuri is My Job!,https://cdn.myanimelist.net/images/anime/1708/133360.jpg,https://myanimelist.net/anime/51817/Watashi_no_Yuri_wa_Oshigoto_desu,2023,Hard,17, April 2023
978,yurei-deco,Yurei Deco,,https://cdn.myanimelist.net/images/anime/1349/124349.jpg,https://myanimelist.net/anime/51092/Yurei_Deco,2022,Hard,17, April 2023
977,yowamushi-pedal-new-generation,Yowamushi Pedal: New Generation,,https://cdn.myanimelist.net/images/anime/4/83782.jpg,https://myanimelist.net/anime/31783/Yowamushi_Pedal__New_Generation,2017,Hard,17, April 2023
976,you-dont-know-gunma-yet,Omae wa Mada Gunma wo Shiranai,You Don't Know Gunma Yet,https://cdn.myanimelist.net/images/anime/1433/90426.jpg,https://myanimelist.net/anime/37258/Omae_wa_Mada_Gunma_wo_Shiranai,2018,Hard,17, April 2023
975,yotsuiro-biyori,Rokuhou-dou Yotsuiro Biyori,Yotsuiro Biyori,https://cdn.myanimelist.net/images/anime/1015/90727.jpg,https://myanimelist.net/anime/36513/Rokuhou-dou_Yotsuiro_Biyori,2018,Hard,17, April 2023
974,yo-kai-watch,Youkai Watch,Yo-kai Watch,https://cdn.myanimelist.net/images/anime/6/58137.jpg,https://myanimelist.net/anime/19157/Youkai_Watch,2014,Hard,17, April 2023
973,yes-no-or-maybe,Yes ka No ka Hanbun ka,Yes, No, or Maybe?,https://cdn.myanimelist.net/images/anime/1359/108850.jpg,https://myanimelist.net/anime/40646/Yes_ka_No_ka_Hanbun_ka,2020,Hard,17, April 2023
972,yatogame-chan-kansatsu-nikki,Yatogame-chan Kansatsu Nikki,,https://cdn.myanimelist.net/images/anime/1594/108633.jpg,https://myanimelist.net/anime/37940/Yatogame-chan_Kansatsu_Nikki,2019,Hard,17, April 2023
971,xuan-yuan-sword-luminary,Ken En Ken: Aoki Kagayaki,Xuan Yuan Sword Luminary,https://cdn.myanimelist.net/images/anime/1339/95573.jpg,https://myanimelist.net/anime/38083/Ken_En_Ken__Aoki_Kagayaki,2018,Hard,17, April 2023
970,x,X,,https://cdn.myanimelist.net/images/anime/8/17167.jpg,https://myanimelist.net/anime/156/X,2001,Hard,17, April 2023
969,worlds-end-harem,Shuumatsu no Harem,World's End Harem,https://cdn.myanimelist.net/images/anime/1491/117296.jpg,https://myanimelist.net/anime/41946/Shuumatsu_no_Harem,2022,Medium,17, April 2023
968,world-trigger,World Trigger,,https://cdn.myanimelist.net/images/anime/1783/106843.jpg,https://myanimelist.net/anime/24405/World_Trigger,2014,Medium,17, April 2023
967,world-fool-news,World Fool News,,https://cdn.myanimelist.net/images/anime/6/63067.jpg,https://myanimelist.net/anime/24437/World_Fool_News,2013,Hard,17, April 2023
965,woosers-hand-to-mouth-life-phantasmagoric-arc,Wooser no Sono Higurashi: Mugen-hen,Wooser's Hand-to-Mouth Life: Phantasmagoric Arc,https://cdn.myanimelist.net/images/anime/8/75011.jpg,https://myanimelist.net/anime/29017/Wooser_no_Sono_Higurashi__Mugen-hen,2015,Hard,17, April 2023
964,woosers-hand-to-mouth-life,Wooser no Sono Higurashi,Wooser's Hand-to-Mouth Life,https://cdn.myanimelist.net/images/anime/8/55353.jpg,https://myanimelist.net/anime/15313/Wooser_no_Sono_Higurashi,2012,Hard,17, April 2023
963,wonder-momo,Wonder Momo,,https://cdn.myanimelist.net/images/anime/8/58783.jpg,https://myanimelist.net/anime/22377/Wonder_Momo,2014,Hard,17, April 2023
962,wixoss-divaalive,WIXOSS Diva(A)Live,,https://cdn.myanimelist.net/images/anime/1779/110807.jpg,https://myanimelist.net/anime/41521/WIXOSS_DivaALive,2021,Hard,17, April 2023
961,wise-mans-grandchild,Kenja no Mago,Wise Man's Grandchild,https://cdn.myanimelist.net/images/anime/1261/100452.jpg,https://myanimelist.net/anime/36407/Kenja_no_Mago,2019,Medium,17, April 2023
960,white-album-2,White Album,,https://cdn.myanimelist.net/images/anime/12/43537.jpg,https://myanimelist.net/anime/4720/White_Album,2009,Hard,17, April 2023
959,wave-lets-go-surfing-tv,Wave!! Surfing Yappe!! (TV),WAVE!! -Let's go surfing!!-,https://cdn.myanimelist.net/images/anime/1807/113870.jpg,https://myanimelist.net/anime/46118/Wave_Surfing_Yappe_TV,2021,Hard,17, April 2023
958,wataten-an-angel-flew-down-to-me,Watashi ni Tenshi ga Maiorita!,WATATEN!: an Angel Flew Down to Me,https://cdn.myanimelist.net/images/anime/1778/100470.jpg,https://myanimelist.net/anime/37993/Watashi_ni_Tenshi_ga_Maiorita,2019,Hard,17, April 2023
957,warlords-of-sigrdrifa,Senyoku no Sigrdrifa,Warlords of Sigrdrifa,https://cdn.myanimelist.net/images/anime/1576/109007.jpg,https://myanimelist.net/anime/41372/Senyoku_no_Sigrdrifa,2020,Hard,17, April 2023
956,the-laughing-salesman,Warau Salesman New,The Laughing Salesman,https://cdn.myanimelist.net/images/anime/3/85132.jpg,https://myanimelist.net/anime/34550/Warau_Salesman_New,2017,Hard,17, April 2023
955,wandering-witch-the-journey-of-elaina,Majo no Tabitabi,Wandering Witch: The Journey of Elaina,https://cdn.myanimelist.net/images/anime/1802/108501.jpg,https://myanimelist.net/anime/40571/Majo_no_Tabitabi,2020,Medium,17, April 2023
954,wake-up-girls,Wake Up, Girls!,,https://cdn.myanimelist.net/images/anime/5/58971.jpg,https://myanimelist.net/anime/19023/Wake_Up_Girls,2014,Hard,17, April 2023
953,wagamama-high-spec,Wagamama High Spec,,https://cdn.myanimelist.net/images/anime/3/79135.jpg,https://myanimelist.net/anime/31439/Wagamama_High_Spec,2016,Hard,17, April 2023
952,voice-of-fox,Kitsune no Koe,Voice of Fox,https://cdn.myanimelist.net/images/anime/1305/97626.jpg,https://myanimelist.net/anime/37106/Kitsune_no_Koe,2018,Hard,17, April 2023
951,vlad-love,Vlad Love,,https://cdn.myanimelist.net/images/anime/1796/110394.jpg,https://myanimelist.net/anime/39990/Vlad_Love,2020,Hard,17, April 2023
950,virtualsan-looking,Virtual-san wa Miteiru,Virtual-san Looking,https://cdn.myanimelist.net/images/anime/1429/98554.jpg,https://myanimelist.net/anime/38851/Virtual-san_wa_Miteiru,2019,Hard,17, April 2023
949,vinland-saga,Vinland Saga,,https://cdn.myanimelist.net/images/anime/1500/103005.jpg,https://myanimelist.net/anime/37521/Vinland_Saga,2019,Easy,17, April 2023
948,vazzrock-the-animation,Vazzrock The Animation,Vazzrock the Animation,https://cdn.myanimelist.net/images/anime/1488/127334.jpg,https://myanimelist.net/anime/43771/Vazzrock_The_Animation,2022,Hard,17, April 2023
947,uzaki-chan-wants-to-hang-out,Uzaki-chan wa Asobitai!,Uzaki-chan Wants to Hang Out!,https://cdn.myanimelist.net/images/anime/1540/108292.jpg,https://myanimelist.net/anime/41226/Uzaki-chan_wa_Asobitai,2020,Medium,17, April 2023
946,urawa-no-usagi-chan,Urawa no Usagi-chan,,https://cdn.myanimelist.net/images/anime/13/86398.jpg,https://myanimelist.net/anime/27927/Urawa_no_Usagi-chan,2015,Hard,17, April 2023
945,urahara,Urahara,,https://cdn.myanimelist.net/images/anime/12/88432.jpg,https://myanimelist.net/anime/35250/Urahara,2017,Hard,17, April 2023
944,uniteup,UniteUp!,,https://cdn.myanimelist.net/images/anime/1308/130458.jpg,https://myanimelist.net/anime/53132/UniteUp,2023,Hard,17, April 2023
943,umayon,Umayon,,https://cdn.myanimelist.net/images/anime/1032/111641.jpg,https://myanimelist.net/anime/38835/Umayon,2020,Hard,17, April 2023
942,umamusume-pretty-derby,Uma Musume: Pretty Derby,Umamusume: Pretty Derby,https://cdn.myanimelist.net/images/anime/1683/91888.jpg,https://myanimelist.net/anime/35249/Uma_Musume__Pretty_Derby,2018,Hard,17, April 2023
941,ulysses-jeanne-darc-and-the-alchemist-knight,Ulysses: Jehanne Darc to Renkin no Kishi,Ulysses: Jeanne d'Arc and the Alchemist Knight,https://cdn.myanimelist.net/images/anime/1143/96156.jpg,https://myanimelist.net/anime/36510/Ulysses__Jehanne_Darc_to_Renkin_no_Kishi,2018,Hard,17, April 2023
940,twin-star-exorcists,Sousei no Onmyouji,Twin Star Exorcists,https://cdn.myanimelist.net/images/anime/12/79556.jpg,https://myanimelist.net/anime/32105/Sousei_no_Onmyouji,2016,Medium,17, April 2023
939,twin-angel-break,Twin Angel Break,Twin Angels Break,https://cdn.myanimelist.net/images/anime/11/86505.jpg,https://myanimelist.net/anime/33532/Twin_Angel_Break,2017,Hard,17, April 2023
938,tsurune,Tsurune: Kazemai Koukou Kyuudou-bu,Tsurune: Kazemai High School Kyudo Club,https://cdn.myanimelist.net/images/anime/1360/93571.jpg,https://myanimelist.net/anime/36653/Tsurune__Kazemai_Koukou_Kyuudou-bu,2018,Hard,17, April 2023
937,tsuredure-children,Tsurezure Children,Tsuredure Children,https://cdn.myanimelist.net/images/anime/12/86676.jpg,https://myanimelist.net/anime/34902/Tsurezure_Children,2017,Medium,17, April 2023
935,tsukipro-the-animation,Tsukipro The Animation,,https://cdn.myanimelist.net/images/anime/4/88060.jpg,https://myanimelist.net/anime/34474/Tsukipro_The_Animation,2017,Hard,17, April 2023
933,tsukigakirei,Tsuki ga Kirei,Tsukigakirei,https://cdn.myanimelist.net/images/anime/2/85592.jpg,https://myanimelist.net/anime/34822/Tsuki_ga_Kirei,2017,Medium,17, April 2023
932,tsugumomo,Tsugumomo,,https://cdn.myanimelist.net/images/anime/13/84461.jpg,https://myanimelist.net/anime/34019/Tsugumomo,2017,Hard,17, April 2023
931,true-cooking-master-boy,Shin Chuuka Ichiban!,,https://cdn.myanimelist.net/images/anime/1195/116871.jpg,https://myanimelist.net/anime/39194/Shin_Chuuka_Ichiban,2019,Hard,17, April 2023
930,trinity-seven,Trinity Seven,,https://cdn.myanimelist.net/images/anime/12/67795.jpg,https://myanimelist.net/anime/25157/Trinity_Seven,2014,Easy,17, April 2023
929,trigun-stampede,TRIGUN STAMPEDE,,https://cdn.myanimelist.net/images/anime/1426/129194.jpg,https://myanimelist.net/anime/52093/Trigun_Stampede,2023,Hard,17, April 2023
928,tribe-nine,Tribe Nine,,https://cdn.myanimelist.net/images/anime/1050/118367.jpg,https://myanimelist.net/anime/49969/Tribe_Nine,2022,Hard,17, April 2023
927,triage-x,Triage X,,https://cdn.myanimelist.net/images/anime/8/73682.jpg,https://myanimelist.net/anime/26443/Triage_X,2015,Hard,17, April 2023
926,trapped-in-a-dating-sim-the-world-of-otome-games-is-tough-for-mobs,Trapped in a Dating Sim: The World of Otome Games Is Tough for Mobs,,https://cdn.myanimelist.net/images/anime/1161/121462.jpg,https://myanimelist.net/anime/50461/Otome_Game_Sekai_wa_Mob_ni_Kibishii_Sekai_desu,2022,Medium,17, April 2023
925,tower-of-god,Tower of God,,https://cdn.myanimelist.net/images/anime/1702/106229.jpg,https://myanimelist.net/anime/40221/Kami_no_Tou,2020,Easy,17, April 2023
924,tonikawa-over-the-moon-for-you,TONIKAWA: Over The Moon For You,,https://cdn.myanimelist.net/images/anime/1613/108722.jpg,https://myanimelist.net/anime/41389/Tonikaku_Kawaii,2020,Medium,17, April 2023
923,tonari-no-seki-kun-the-master-of-killing-time,Tonari no Seki-kun: The Master of Killing Time,,https://cdn.myanimelist.net/images/anime/9/55489.jpg,https://myanimelist.net/anime/18139/Tonari_no_Seki-kun,2014,Medium,17, April 2023
922,tomodachi-game,Tomodachi Game,,https://cdn.myanimelist.net/images/anime/1247/121345.jpg,https://myanimelist.net/anime/50273/Tomodachi_Game,2022,Medium,17, April 2023
921,tokyo-revengers,Tokyo Revengers,,https://cdn.myanimelist.net/images/anime/1839/122012.jpg,https://myanimelist.net/anime/42249/Tokyo_Revengers,2021,Easy,17, April 2023
920,tokyo-ravens,Tokyo Ravens,,https://cdn.myanimelist.net/images/anime/13/75094.jpg,https://myanimelist.net/anime/16011/Tokyo_Ravens,2013,Medium,17, April 2023
919,tokyo-ghoul,Tokyo Ghoul,,https://cdn.myanimelist.net/images/anime/1498/134443.jpg,https://myanimelist.net/anime/22319/Tokyo_Ghoul,2014,Easy,17, April 2023
